Time,CPU%,MemoryMB,Handles,Threads,Anomaly
19:28:53,0,155,275,1,False
19:29:23,0,155,275,1,False
19:29:54,0,155,275,1,False
19:30:24,0,155,275,1,False
19:30:54,0,155,275,1,False
19:31:24,0,155,275,1,False
19:31:54,0,155,275,1,False
19:32:24,0,155,275,1,False
19:32:54,0,155,275,1,False
19:33:24,0,155,275,1,False
19:33:54,0,155,275,1,False
19:34:24,0,155,275,1,False
19:34:54,0,155,275,1,False
19:35:24,0,155,275,1,False
19:35:54,0,155,275,1,False
19:36:24,0,155,275,1,False
19:36:54,0,155,275,1,False
19:37:24,0,155,275,1,False
19:37:54,0,155,275,1,False
19:38:24,0,155,275,1,False
19:38:54,0,155,275,1,False
19:39:24,0,155,275,1,False
19:39:54,0,155,275,1,False
19:40:24,0,155,275,1,False
19:40:54,0,155,275,1,False
19:41:24,0,155,275,1,False
19:41:54,0,155,275,1,False
19:42:24,0,155,275,1,False
19:42:54,0,155,275,1,False
19:43:24,0,155,275,1,False
19:43:55,0,155,275,1,False
19:44:25,0,155,275,1,False
19:44:55,0,155,275,1,False
19:45:25,0,155,275,1,False
19:45:55,0,155,275,1,False
19:46:25,0,155,275,1,False
19:46:55,0,155,275,1,False
19:47:25,0,155,275,1,False
19:47:55,0,155,275,1,False
19:48:25,0,155,275,1,False
19:48:55,0,155,275,1,False
19:49:25,0,155,275,1,False
19:49:55,0,155,275,1,False
19:50:25,0,155,275,1,False
19:50:55,0,155,275,1,False
19:51:25,0,155,275,1,False
19:51:55,0,155,275,1,False
19:52:25,0,155,275,1,False
19:52:55,0,155,275,1,False
19:53:25,0,155,275,1,False
19:53:55,0,155,275,1,False
19:54:25,0,155,275,1,False
19:54:55,0,155,275,1,False
19:55:25,0,155,275,1,False
19:55:55,0,155,275,1,False
19:56:25,0,155,275,1,False
19:56:55,0,155,275,1,False
19:57:25,0,155,275,1,False
19:57:55,0,155,275,1,False
19:58:26,0,155,275,1,False
19:58:56,0,155,275,1,False
19:59:26,0,155,275,1,False
19:59:56,0,155,275,1,False
20:00:26,0,155,275,1,False
20:00:56,0,155,275,1,False
20:01:26,0,155,275,1,False
20:01:56,0,155,275,1,False
20:02:26,0,155,275,1,False
20:02:56,0,155,275,1,False
20:03:26,0,155,275,1,False
20:03:56,0,155,275,1,False
20:04:26,0,155,275,1,False
20:04:56,0,155,275,1,False
20:05:26,0,155,275,1,False
20:05:56,0,155,275,1,False
20:06:26,0,155,275,1,False
20:06:56,0,155,275,1,False
20:07:26,0,155,275,1,False
20:07:56,0,155,275,1,False
20:08:26,0,155,275,1,False
20:08:56,0,155,275,1,False
20:09:26,0,155,275,1,False
20:09:56,0,155,275,1,False
20:10:26,0,155,275,1,False
20:10:56,0,155,275,1,False
20:11:26,0,155,275,1,False
20:11:56,0,155,275,1,False
20:12:26,0,155,275,1,False
20:12:56,0,155,275,1,False
20:13:26,0,155,275,1,False
20:13:57,0,155,275,1,False
20:14:27,0,155,275,1,False
20:14:57,0,155,275,1,False
20:15:27,0,155,275,1,False
20:15:57,0,155,275,1,False
20:16:27,0,155,275,1,False
20:16:57,0,155,275,1,False
20:17:27,0,155,275,1,False
20:17:57,0,155,275,1,False
20:18:27,0,155,275,1,False
20:18:57,0,155,275,1,False
20:19:27,0,155,275,1,False
20:19:57,0,155,275,1,False
20:20:27,0,155,275,1,False
20:20:57,0,155,275,1,False
20:21:27,0,155,275,1,False
20:21:57,0,155,275,1,False
20:22:27,0,155,275,1,False
20:22:57,0,155,275,1,False
20:23:27,0,155,275,1,False
20:23:57,0,155,275,1,False
20:24:27,0,155,275,1,False
20:24:57,0,155,275,1,False
20:25:27,0,155,275,1,False
20:25:57,0,155,275,1,False
20:26:27,0,155,275,1,False
20:26:57,0,155,275,1,False
20:27:27,0,155,275,1,False
20:27:57,0,155,275,1,False
20:28:27,0,155,275,1,False
20:28:57,0,155,275,1,False
20:29:27,0,155,275,1,False
20:29:58,0,155,275,1,False
20:30:28,0,155,275,1,False
20:30:58,0,155,275,1,False
20:31:28,0,155,275,1,False
20:31:58,0,155,275,1,False
20:32:28,0,155,275,1,False
20:32:58,0,155,275,1,False
20:33:28,0,155,275,1,False
20:33:58,0,155,275,1,False
20:34:28,0,155,275,1,False
20:34:58,0,155,275,1,False
20:35:28,0,155,275,1,False
20:35:58,0,155,275,1,False
20:36:28,0,155,275,1,False
20:36:58,0,155,275,1,False
20:37:28,0,155,275,1,False
20:37:58,0,155,275,1,False
20:38:28,0,155,275,1,False
20:38:58,0,155,275,1,False
20:39:28,0,155,275,1,False
20:39:58,0,155,275,1,False
20:40:28,0,155,275,1,False
20:40:58,0,155,275,1,False
20:41:28,0,155,275,1,False
20:41:58,0,155,275,1,False
20:42:28,0,155,275,1,False
20:42:58,0,155,275,1,False
20:43:28,0,155,275,1,False
20:43:58,0,155,275,1,False
20:44:29,0,155,275,1,False
20:44:59,0,155,275,1,False
20:45:29,0,155,275,1,False
20:45:59,0,155,275,1,False
20:46:29,0,155,275,1,False
20:46:59,0,155,275,1,False
20:47:29,0,155,275,1,False
20:47:59,0,155,275,1,False
20:48:29,0,155,275,1,False
20:48:59,0,155,275,1,False
20:49:29,0,155,275,1,False
20:49:59,0,155,275,1,False
20:50:29,0,155,275,1,False
20:50:59,0,155,275,1,False
20:51:29,0,155,275,1,False
20:51:59,0,155,275,1,False
20:52:29,0,155,275,1,False
20:52:59,0,155,275,1,False
20:53:29,0,155,275,1,False
20:53:59,0,155,275,1,False
20:54:29,0,155,275,1,False
20:54:59,0,155,275,1,False
20:55:29,0,155,275,1,False
20:55:59,0,155,275,1,False
20:56:29,0,155,275,1,False
20:56:59,0,155,275,1,False
20:57:29,0,155,275,1,False
20:57:59,0,155,275,1,False
20:58:29,0,155,275,1,False
20:59:00,0,155,275,1,False
20:59:30,0,155,275,1,False
21:00:00,0,155,275,1,False
21:00:30,0,155,275,1,False
21:01:00,0,155,275,1,False
21:01:30,0,155,275,1,False
21:02:00,0,155,275,1,False
21:02:30,0,155,275,1,False
21:03:00,0,155,275,1,False
21:03:30,0,155,275,1,False
21:04:00,0,155,275,1,False
21:04:30,0,155,275,1,False
21:05:00,0,155,275,1,False
21:05:30,0,155,275,1,False
21:06:00,0,155,275,1,False
21:06:30,0,155,275,1,False
21:07:00,0,155,275,1,False
21:07:30,0,155,275,1,False
21:08:00,0,155,275,1,False
21:08:30,0,155,275,1,False
21:09:00,0,155,275,1,False
21:09:30,0,155,275,1,False
21:10:00,0,155,275,1,False
21:10:30,0,155,275,1,False
21:11:00,0,155,275,1,False
21:11:30,0,155,275,1,False
21:12:00,0,155,275,1,False
21:12:30,0,155,275,1,False
21:13:00,0,155,275,1,False
21:13:30,0,155,275,1,False
21:14:01,0,155,275,1,False
21:14:31,0,155,275,1,False
21:15:01,0,155,275,1,False
21:15:31,0,155,275,1,False
21:16:01,0,155,275,1,False
21:16:31,0,155,275,1,False
21:17:01,0,155,275,1,False
21:17:31,0,155,275,1,False
21:18:01,0,155,275,1,False
21:18:31,0,155,275,1,False
21:19:01,0,155,275,1,False
21:19:31,0,155,275,1,False
21:20:01,0,155,275,1,False
21:20:31,0,155,275,1,False
21:21:01,0,155,275,1,False
21:21:31,0,155,275,1,False
21:22:01,0,155,275,1,False
21:22:31,0,155,275,1,False
21:23:01,0,155,275,1,False
21:23:31,0,155,275,1,False
21:24:01,0,155,275,1,False
